formula_norm,source,n,med,lo,hi,sd,range
CaNi3(CO3)4,OQMD,1,3.5919999999999996,3.5919999999999996,3.5919999999999996,,0.0
CaNi3(PtO3)4,OQMD,1,0.649,0.649,0.649,,0.0
CaNi3(SnO3)4,OQMD,1,2.0860000000000003,2.0860000000000003,2.0860000000000003,,0.0
CaPb2WO6,OQMD,6,2.277,2.107,2.6080000000000005,0.2259413640748414,0.5010000000000003
CaPmHfCoO6,OQMD,1,2.339,2.339,2.339,,0.0
CaPmHfFeO6,OQMD,1,2.5309999999999997,2.5309999999999997,2.5309999999999997,,0.0
CaPmHfIrO6,OQMD,1,1.883,1.883,1.883,,0.0
CaPmHfMnO6,OQMD,1,0.6749999999999998,0.6749999999999998,0.6749999999999998,,0.0
CaPmHfNiO6,OQMD,1,0.875,0.875,0.875,,0.0
CaPmHfRhO6,OQMD,1,1.721,1.721,1.721,,0.0
CaPmHfTlO6,OQMD,1,3.0149999999999997,3.0149999999999997,3.0149999999999997,,0.0
CaPmMnVO6,OQMD,1,0.6659999999999995,0.6659999999999995,0.6659999999999995,,0.0
CaPmNbCdO6,OQMD,1,3.5080000000000005,3.5080000000000005,3.5080000000000005,,0.0
CaPmNbCuO6,OQMD,1,0.8349999999999995,0.8349999999999995,0.8349999999999995,,0.0
CaPmNbPtO6,OQMD,1,1.351,1.351,1.351,,0.0
CaPmTaCdO6,OQMD,1,4.036,4.036,4.036,,0.0
CaPmTaCuO6,OQMD,1,1.347,1.347,1.347,,0.0
CaPmTiAuO6,OQMD,1,1.4799999999999995,1.4799999999999995,1.4799999999999995,,0.0
CaPmTiBiO6,OQMD,1,2.1209999999999996,2.1209999999999996,2.1209999999999996,,0.0
CaPmTiCoO6,OQMD,1,0.9999999999999996,0.9999999999999996,0.9999999999999996,,0.0
CaPmTiFeO6,OQMD,1,2.005,2.005,2.005,,0.0
CaPmTiIrO6,OQMD,1,1.1660000000000004,1.1660000000000004,1.1660000000000004,,0.0
CaPmTiMnO6,OQMD,1,0.665,0.665,0.665,,0.0
CaPmTiRhO6,OQMD,1,1.1660000000000004,1.1660000000000004,1.1660000000000004,,0.0
CaPmTiTlO6,OQMD,1,2.467,2.467,2.467,,0.0
CaPmVCdO6,OQMD,1,2.142,2.142,2.142,,0.0
CaPmVCoO6,OQMD,1,1.3390000000000004,1.3390000000000004,1.3390000000000004,,0.0
CaPmVCuO6,OQMD,1,0.49999999999999956,0.49999999999999956,0.49999999999999956,,0.0
CaPmVPtO6,OQMD,1,1.3500000000000005,1.3500000000000005,1.3500000000000005,,0.0
CaPmZrAuO6,OQMD,1,0.8209999999999997,0.8209999999999997,0.8209999999999997,,0.0
CaPmZrBiO6,OQMD,1,3.0569999999999995,3.0569999999999995,3.0569999999999995,,0.0
CaPmZrCoO6,OQMD,1,1.0350000000000001,1.0350000000000001,1.0350000000000001,,0.0
CaPmZrFeO6,OQMD,1,2.4850000000000003,2.4850000000000003,2.4850000000000003,,0.0
CaPmZrIrO6,OQMD,1,1.6550000000000002,1.6550000000000002,1.6550000000000002,,0.0
CaPmZrMnO6,OQMD,1,0.8239999999999998,0.8239999999999998,0.8239999999999998,,0.0
CaPmZrRhO6,OQMD,1,1.6580000000000004,1.6580000000000004,1.6580000000000004,,0.0
CaPmZrTlO6,OQMD,1,2.868,2.868,2.868,,0.0
CaPr(MoO3)2,MP,1,1.2495,1.2495,1.2495,,0.0
CaPr(WO3)2,MP,1,1.4144,1.4144,1.4144,,0.0
CaPr2Mn3O9,MP,1,0.31359999999999905,0.31359999999999905,0.31359999999999905,,0.0
CaPr2MnO6,OQMD,1,2.6290000000000004,2.6290000000000004,2.6290000000000004,,0.0
CaPrAl3O7,JARVIS,1,4.34,4.34,4.34,,0.0
CaPrAl3O7,MP,1,4.2872,4.2872,4.2872,,0.0
CaPrHfBiO6,OQMD,1,3.093,3.093,3.093,,0.0
CaPrHfCoO6,OQMD,1,2.328,2.328,2.328,,0.0
CaPrHfFeO6,OQMD,1,2.51,2.51,2.51,,0.0
CaPrHfIrO6,OQMD,1,1.9110000000000005,1.9110000000000005,1.9110000000000005,,0.0
CaPrHfMnO6,OQMD,1,1.1049999999999995,1.1049999999999995,1.1049999999999995,,0.0
CaPrHfRhO6,OQMD,1,1.6059999999999999,1.6059999999999999,1.6059999999999999,,0.0
CaPrHfSbO6,OQMD,1,2.91,2.91,2.91,,0.0
CaPrHfTlO6,OQMD,1,2.9579999999999997,2.9579999999999997,2.9579999999999997,,0.0
CaPrMgVO6,OQMD,1,2.3190000000000004,2.3190000000000004,2.3190000000000004,,0.0
CaPrMnVO6,OQMD,1,0.774,0.774,0.774,,0.0
CaPrNbCdO6,OQMD,1,3.4210000000000003,3.4210000000000003,3.4210000000000003,,0.0
CaPrNbCuO6,OQMD,1,1.0890000000000004,1.0890000000000004,1.0890000000000004,,0.0
CaPrNbPtO6,OQMD,1,1.7299999999999995,1.7299999999999995,1.7299999999999995,,0.0
CaPrTaCdO6,OQMD,1,4.075000000000001,4.075000000000001,4.075000000000001,,0.0
CaPrTaCuO6,OQMD,1,1.2559999999999998,1.2559999999999998,1.2559999999999998,,0.0
CaPrTiAuO6,OQMD,1,1.375,1.375,1.375,,0.0
CaPrTiBiO6,OQMD,1,1.9719999999999995,1.9719999999999995,1.9719999999999995,,0.0
CaPrTiCoO6,OQMD,1,1.0860000000000003,1.0860000000000003,1.0860000000000003,,0.0
CaPrTiFeO6,OQMD,1,1.8600000000000003,1.8600000000000003,1.8600000000000003,,0.0
CaPrTiIrO6,OQMD,1,1.2400000000000002,1.2400000000000002,1.2400000000000002,,0.0
CaPrTiMnO6,OQMD,1,0.7739999999999996,0.7739999999999996,0.7739999999999996,,0.0
CaPrTiRhO6,OQMD,1,1.085,1.085,1.085,,0.0
CaPrTiSbO6,OQMD,1,1.955,1.955,1.955,,0.0
CaPrTiTlO6,OQMD,1,2.4430000000000005,2.4430000000000005,2.4430000000000005,,0.0
CaPrVCdO6,OQMD,1,2.149,2.149,2.149,,0.0
CaPrVCoO6,OQMD,1,1.3979999999999997,1.3979999999999997,1.3979999999999997,,0.0
CaPrVCuO6,OQMD,1,0.46499999999999986,0.46499999999999986,0.46499999999999986,,0.0
CaPrVFeO6,OQMD,1,1.242,1.242,1.242,,0.0
CaPrVNiO6,OQMD,1,2.0300000000000002,2.0300000000000002,2.0300000000000002,,0.0
CaPrVPtO6,OQMD,1,1.2559999999999993,1.2559999999999993,1.2559999999999993,,0.0
CaPrVZnO6,OQMD,1,2.1619999999999995,2.1619999999999995,2.1619999999999995,,0.0
CaPrZrAuO6,OQMD,1,0.8220000000000001,0.8220000000000001,0.8220000000000001,,0.0
CaPrZrBiO6,OQMD,1,3.0550000000000006,3.0550000000000006,3.0550000000000006,,0.0
CaPrZrCoO6,OQMD,1,1.0339999999999998,1.0339999999999998,1.0339999999999998,,0.0
CaPrZrFeO6,OQMD,1,2.2750000000000004,2.2750000000000004,2.2750000000000004,,0.0
CaPrZrIrO6,OQMD,1,1.8579999999999997,1.8579999999999997,1.8579999999999997,,0.0
CaPrZrMnO6,OQMD,1,0.6180000000000003,0.6180000000000003,0.6180000000000003,,0.0
CaPrZrRhO6,OQMD,1,1.4530000000000003,1.4530000000000003,1.4530000000000003,,0.0
CaPrZrRuO6,OQMD,1,1.4459999999999997,1.4459999999999997,1.4459999999999997,,0.0
CaPrZrSbO6,OQMD,1,2.633,2.633,2.633,,0.0
CaPrZrTlO6,OQMD,1,2.8659999999999997,2.8659999999999997,2.8659999999999997,,0.0
CaRe(BO3)2,OQMD,1,1.2270000000000003,1.2270000000000003,1.2270000000000003,,0.0
CaReO3,OQMD,3,0.539,0.21300000000000008,0.649,0.22674214429611447,0.43599999999999994
CaSb2(PbO3)3,OQMD,1,1.835,1.835,1.835,,0.0
CaSc4(Si2O7)2,MP,2,0.33334999999999904,0.16819999999999902,0.49849999999999905,0.23355736982591668,0.33030000000000004
CaScMnVO6,OQMD,1,1.2320000000000002,1.2320000000000002,1.2320000000000002,,0.0
CaScNbCdO6,OQMD,1,3.296,3.296,3.296,,0.0
CaScNbCuO6,OQMD,1,1.029,1.029,1.029,,0.0
CaScNbPtO6,OQMD,1,1.859,1.859,1.859,,0.0
CaScTaCdO6,OQMD,1,4.128,4.128,4.128,,0.0
CaScTaCuO6,OQMD,1,1.4419999999999997,1.4419999999999997,1.4419999999999997,,0.0
CaScTaPtO6,OQMD,1,2.291,2.291,2.291,,0.0
CaScTiAsO6,OQMD,1,2.4089999999999994,2.4089999999999994,2.4089999999999994,,0.0
CaScTiAuO6,OQMD,1,1.8199999999999998,1.8199999999999998,1.8199999999999998,,0.0
CaScTiBiO6,OQMD,1,2.409,2.409,2.409,,0.0
CaScTiCoO6,OQMD,1,2.0110000000000006,2.0110000000000006,2.0110000000000006,,0.0
CaScTiFeO6,OQMD,1,2.0500000000000003,2.0500000000000003,2.0500000000000003,,0.0
CaScTiIrO6,OQMD,1,1.2330000000000005,1.2330000000000005,1.2330000000000005,,0.0
CaScTiMnO6,OQMD,1,0.4090000000000007,0.4090000000000007,0.4090000000000007,,0.0
CaScTiRhO6,OQMD,1,1.2329999999999997,1.2329999999999997,1.2329999999999997,,0.0
CaScTiSbO6,OQMD,1,1.9930000000000003,1.9930000000000003,1.9930000000000003,,0.0
CaScTiTlO6,OQMD,1,2.433,2.433,2.433,,0.0
CaScVCdO6,OQMD,1,2.23,2.23,2.23,,0.0
CaScVCoO6,OQMD,1,1.2360000000000007,1.2360000000000007,1.2360000000000007,,0.0
CaScVCuO6,OQMD,1,0.6150000000000002,0.6150000000000002,0.6150000000000002,,0.0
CaScVFeO6,OQMD,1,1.4369999999999994,1.4369999999999994,1.4369999999999994,,0.0
CaScVNiO6,OQMD,1,2.074,2.074,2.074,,0.0
CaScVPtO6,OQMD,1,1.2530000000000001,1.2530000000000001,1.2530000000000001,,0.0
CaScVZnO6,OQMD,1,2.2449999999999997,2.2449999999999997,2.2449999999999997,,0.0
CaSi2NiO6,AFLOW,5,3.9843,1.2131,3.9868,1.2395091346980869,2.7737
CaSi2NiO6,JARVIS,1,1.291,1.291,1.291,,0.0
CaSi2NiO6,MP,2,4.13985,3.757,4.5227,0.5414316623545394,0.7657000000000003
CaSi2NiO6,OQMD,1,4.666,4.666,4.666,,0.0
CaSi2PdO6,OQMD,1,0.5430000000000001,0.5430000000000001,0.5430000000000001,,0.0
CaSi4(NiO4)3,OQMD,1,3.556,3.556,3.556,,0.0
CaSm2MnO6,OQMD,2,2.723,2.718,2.7279999999999998,0.007071067811865324,0.009999999999999787
CaSm2ReO6,OQMD,1,0.9060000000000006,0.9060000000000006,0.9060000000000006,,0.0
CaSm2TeO6,OQMD,1,2.6579999999999995,2.6579999999999995,2.6579999999999995,,0.0
CaSm2TiO6,OQMD,1,3.392,3.392,3.392,,0.0
CaSm3Al(CoO4)3,OQMD,1,1.255,1.255,1.255,,0.0
CaSm3AlV3O12,OQMD,1,1.028,1.028,1.028,,0.0
CaSm3Co(WO4)3,OQMD,1,0.3690000000000002,0.3690000000000002,0.3690000000000002,,0.0
CaSm3Cr3CoO12,OQMD,1,0.5610000000000004,0.5610000000000004,0.5610000000000004,,0.0
CaSm3Cr3FeO12,OQMD,1,0.34899999999999975,0.34899999999999975,0.34899999999999975,,0.0
CaSm3Cr3MoO12,OQMD,1,0.3560000000000003,0.3560000000000003,0.3560000000000003,,0.0
CaSm3Mn(CoO4)3,OQMD,1,1.274,1.274,1.274,,0.0
CaSm3Mn3MoO12,OQMD,1,0.35699999999999976,0.35699999999999976,0.35699999999999976,,0.0
CaSm3Ti3AlO12,OQMD,1,0.3450000000000002,0.3450000000000002,0.3450000000000002,,0.0
CaSm3Ti3CoO12,OQMD,1,0.9060000000000001,0.9060000000000001,0.9060000000000001,,0.0
CaSm3Ti3MoO12,OQMD,1,0.3500000000000001,0.3500000000000001,0.3500000000000001,,0.0
CaSm3TiMn3O12,OQMD,1,0.6910000000000001,0.6910000000000001,0.6910000000000001,,0.0
CaSm3TiV3O12,OQMD,1,0.8900000000000001,0.8900000000000001,0.8900000000000001,,0.0
CaSm3V(FeO4)3,OQMD,1,1.2780000000000005,1.2780000000000005,1.2780000000000005,,0.0
CaSm3V3CrO12,OQMD,1,0.8779999999999997,0.8779999999999997,0.8779999999999997,,0.0
CaSm3V3FeO12,OQMD,1,0.7050000000000001,0.7050000000000001,0.7050000000000001,,0.0
CaSm3Zr3AlO12,OQMD,1,0.6399999999999997,0.6399999999999997,0.6399999999999997,,0.0
CaSm3Zr3CoO12,OQMD,1,1.682,1.682,1.682,,0.0
CaSm3Zr3CrO12,OQMD,1,0.6519999999999992,0.6519999999999992,0.6519999999999992,,0.0
CaSm3Zr3FeO12,OQMD,1,1.5230000000000001,1.5230000000000001,1.5230000000000001,,0.0
CaSm3Zr3MnO12,OQMD,1,0.6520000000000001,0.6520000000000001,0.6520000000000001,,0.0
CaSm3Zr3VO12,OQMD,1,0.6520000000000001,0.6520000000000001,0.6520000000000001,,0.0
CaSm3ZrCr3O12,OQMD,1,0.43000000000000016,0.43000000000000016,0.43000000000000016,,0.0
CaSm3ZrMn3O12,OQMD,1,1.0590000000000002,1.0590000000000002,1.0590000000000002,,0.0
CaSm4(Mo2O7)2,MP,2,1.341949999999999,1.258499999999999,1.4253999999999991,0.11801612178003482,0.16690000000000005
CaSmAl3O7,JARVIS,1,4.447,4.447,4.447,,0.0
CaSmAl3O7,MP,1,4.2347,4.2347,4.2347,,0.0
CaSmGa3O7,MP,1,3.1912,3.1912,3.1912,,0.0
CaSmHfBiO6,OQMD,1,3.263,3.263,3.263,,0.0
CaSmHfCoO6,OQMD,1,1.068,1.068,1.068,,0.0
CaSmHfFeO6,OQMD,1,2.442,2.442,2.442,,0.0
CaSmHfIrO6,OQMD,1,1.936,1.936,1.936,,0.0
CaSmHfMnO6,OQMD,1,0.7000000000000002,0.7000000000000002,0.7000000000000002,,0.0
CaSmHfNiO6,OQMD,1,0.9009999999999998,0.9009999999999998,0.9009999999999998,,0.0
CaSmHfRhO6,OQMD,1,1.6020000000000003,1.6020000000000003,1.6020000000000003,,0.0
CaSmHfSbO6,OQMD,1,2.891,2.891,2.891,,0.0
CaSmHfTlO6,OQMD,1,2.946,2.946,2.946,,0.0
CaSmMgVO6,OQMD,1,2.231,2.231,2.231,,0.0
CaSmMnVO6,OQMD,1,0.6879999999999997,0.6879999999999997,0.6879999999999997,,0.0
CaSmNbCdO6,OQMD,1,3.458,3.458,3.458,,0.0
CaSmNbCuO6,OQMD,1,0.863,0.863,0.863,,0.0
CaSmTaCdO6,OQMD,1,4.1770000000000005,4.1770000000000005,4.1770000000000005,,0.0
CaSmTaCuO6,OQMD,1,1.218,1.218,1.218,,0.0
CaSmTiAuO6,OQMD,1,1.3600000000000003,1.3600000000000003,1.3600000000000003,,0.0
CaSmTiBiO6,OQMD,1,2.194,2.194,2.194,,0.0
CaSmTiCoO6,OQMD,1,1.206,1.206,1.206,,0.0
CaSmTiFeO6,OQMD,1,2.068,2.068,2.068,,0.0
CaSmTiIrO6,OQMD,1,1.2039999999999997,1.2039999999999997,1.2039999999999997,,0.0
CaSmTiMnO6,OQMD,1,0.6869999999999994,0.6869999999999994,0.6869999999999994,,0.0
CaSmTiNiO6,OQMD,1,0.8680000000000003,0.8680000000000003,0.8680000000000003,,0.0
CaSmTiRhO6,OQMD,1,1.2049999999999992,1.2049999999999992,1.2049999999999992,,0.0
CaSmTiSbO6,OQMD,1,2.0089999999999995,2.0089999999999995,2.0089999999999995,,0.0
CaSmTiTlO6,OQMD,1,2.38,2.38,2.38,,0.0
CaSmVCdO6,OQMD,1,2.046,2.046,2.046,,0.0
CaSmVCoO6,OQMD,1,1.3819999999999997,1.3819999999999997,1.3819999999999997,,0.0
CaSmVCuO6,OQMD,1,0.516,0.516,0.516,,0.0
CaSmVFeO6,OQMD,1,1.2069999999999999,1.2069999999999999,1.2069999999999999,,0.0
CaSmVNiO6,OQMD,1,2.0900000000000003,2.0900000000000003,2.0900000000000003,,0.0
CaSmVPtO6,OQMD,1,1.3940000000000001,1.3940000000000001,1.3940000000000001,,0.0
CaSmVZnO6,OQMD,1,2.2329999999999997,2.2329999999999997,2.2329999999999997,,0.0
CaSmZrAuO6,OQMD,1,0.823,0.823,0.823,,0.0
CaSmZrBiO6,OQMD,1,3.058,3.058,3.058,,0.0
CaSmZrCoO6,OQMD,1,1.036,1.036,1.036,,0.0
CaSmZrFeO6,OQMD,1,2.4859999999999998,2.4859999999999998,2.4859999999999998,,0.0
CaSmZrIrO6,OQMD,1,1.8600000000000003,1.8600000000000003,1.8600000000000003,,0.0
CaSmZrMnO6,OQMD,1,0.8250000000000002,0.8250000000000002,0.8250000000000002,,0.0
CaSmZrNiO6,OQMD,1,0.835,0.835,0.835,,0.0
CaSmZrRhO6,OQMD,1,1.657,1.657,1.657,,0.0
CaSmZrTlO6,OQMD,1,3.0789999999999997,3.0789999999999997,3.0789999999999997,,0.0
CaSn(BO3)2,AFLOW,2,3.1763,3.1742,3.1784,0.0029698484809834867,0.0041999999999999815
CaSn(BO3)2,JARVIS,1,3.979,3.979,3.979,,0.0
CaSn(BO3)2,MP,1,3.7069,3.7069,3.7069,,0.0
CaSn(GeO3)2,JARVIS,1,1.702,1.702,1.702,,0.0
CaSn(GeO3)2,MP,2,1.8254999999999995,1.780299999999999,1.8707,0.06392245301926447,0.09040000000000092
CaSn2MoO6,OQMD,1,1.6369999999999996,1.6369999999999996,1.6369999999999996,,0.0
CaSn2TeO6,OQMD,1,2.3339999999999996,2.3339999999999996,2.3339999999999996,,0.0
CaSn2WO6,OQMD,2,1.3115000000000006,1.2280000000000006,1.3950000000000005,0.11808683245815331,0.16699999999999982
CaSn3Sb2O9,OQMD,1,1.2879999999999994,1.2879999999999994,1.2879999999999994,,0.0
CaSn4(HgO4)3,OQMD,1,0.34199999999999964,0.34199999999999964,0.34199999999999964,,0.0
CaSn4(PdO4)3,OQMD,1,1.032,1.032,1.032,,0.0
CaSn4(PtO4)3,OQMD,1,0.7320000000000002,0.7320000000000002,0.7320000000000002,,0.0
CaSnO3,OQMD,20,2.5780000000000003,0.318000000000001,3.263,0.7317488424459943,2.944999999999999
CaTa2(CuO4)2,MP,1,0.48550000000000004,0.48550000000000004,0.48550000000000004,,0.0
CaTb2MnO6,OQMD,1,2.487,2.487,2.487,,0.0
CaTb2NiO6,OQMD,1,0.4710000000000001,0.4710000000000001,0.4710000000000001,,0.0
CaTbHfAuO6,OQMD,1,1.529,1.529,1.529,,0.0
CaTbHfBiO6,OQMD,1,3.3120000000000003,3.3120000000000003,3.3120000000000003,,0.0
CaTbHfCoO6,OQMD,1,2.2229999999999994,2.2229999999999994,2.2229999999999994,,0.0
CaTbHfFeO6,OQMD,1,2.5370000000000004,2.5370000000000004,2.5370000000000004,,0.0
CaTbHfIrO6,OQMD,1,1.9779999999999998,1.9779999999999998,1.9779999999999998,,0.0
CaTbHfMnO6,OQMD,1,0.7039999999999997,0.7039999999999997,0.7039999999999997,,0.0
CaTbHfNiO6,OQMD,1,0.9940000000000002,0.9940000000000002,0.9940000000000002,,0.0
CaTbHfRhO6,OQMD,1,1.569,1.569,1.569,,0.0
CaTbHfSbO6,OQMD,1,2.8689999999999998,2.8689999999999998,2.8689999999999998,,0.0
CaTbHfTlO6,OQMD,1,2.926,2.926,2.926,,0.0
CaTbMgVO6,OQMD,1,2.221,2.221,2.221,,0.0
CaTbMnVO6,OQMD,1,0.6669999999999998,0.6669999999999998,0.6669999999999998,,0.0
CaTbNbCdO6,OQMD,1,3.5070000000000006,3.5070000000000006,3.5070000000000006,,0.0
CaTbNbCuO6,OQMD,1,0.8760000000000003,0.8760000000000003,0.8760000000000003,,0.0
CaTbNbPtO6,OQMD,1,1.0350000000000001,1.0350000000000001,1.0350000000000001,,0.0
CaTbTaCdO6,OQMD,1,4.095000000000001,4.095000000000001,4.095000000000001,,0.0
CaTbTaCuO6,OQMD,1,1.2609999999999997,1.2609999999999997,1.2609999999999997,,0.0
CaTbTiBiO6,OQMD,1,2.2239999999999993,2.2239999999999993,2.2239999999999993,,0.0
CaTbTiCoO6,OQMD,1,1.0059999999999998,1.0059999999999998,1.0059999999999998,,0.0
CaTbTiFeO6,OQMD,1,1.8949999999999996,1.8949999999999996,1.8949999999999996,,0.0
CaTbTiIrO6,OQMD,1,1.1159999999999997,1.1159999999999997,1.1159999999999997,,0.0
CaTbTiMnO6,OQMD,1,0.33299999999999974,0.33299999999999974,0.33299999999999974,,0.0
CaTbTiNiO6,OQMD,1,0.794,0.794,0.794,,0.0
CaTbTiRhO6,OQMD,1,1.1150000000000002,1.1150000000000002,1.1150000000000002,,0.0
CaTbTiSbO6,OQMD,1,1.9329999999999998,1.9329999999999998,1.9329999999999998,,0.0
CaTbTiTlO6,OQMD,1,2.403,2.403,2.403,,0.0
CaTbVCdO6,OQMD,1,2.0829999999999997,2.0829999999999997,2.0829999999999997,,0.0
CaTbVCoO6,OQMD,1,1.3510000000000004,1.3510000000000004,1.3510000000000004,,0.0
CaTbVCuO6,OQMD,1,0.5550000000000002,0.5550000000000002,0.5550000000000002,,0.0
CaTbVFeO6,OQMD,1,1.2309999999999999,1.2309999999999999,1.2309999999999999,,0.0
CaTbVNiO6,OQMD,1,2.0380000000000003,2.0380000000000003,2.0380000000000003,,0.0
CaTbVPtO6,OQMD,1,1.2439999999999998,1.2439999999999998,1.2439999999999998,,0.0
CaTbVZnO6,OQMD,1,2.111,2.111,2.111,,0.0
CaTbZrBiO6,OQMD,1,3.2669999999999995,3.2669999999999995,3.2669999999999995,,0.0
CaTbZrCoO6,OQMD,1,1.2430000000000003,1.2430000000000003,1.2430000000000003,,0.0
CaTbZrFeO6,OQMD,1,2.2690000000000006,2.2690000000000006,2.2690000000000006,,0.0
CaTbZrIrO6,OQMD,1,1.867,1.867,1.867,,0.0
CaTbZrMnO6,OQMD,1,0.6200000000000001,0.6200000000000001,0.6200000000000001,,0.0
CaTbZrNiO6,OQMD,1,1.0430000000000001,1.0430000000000001,1.0430000000000001,,0.0
CaTbZrRhO6,OQMD,1,1.452,1.452,1.452,,0.0
CaTbZrSbO6,OQMD,1,2.8389999999999995,2.8389999999999995,2.8389999999999995,,0.0
CaTbZrTlO6,OQMD,1,3.0829999999999997,3.0829999999999997,3.0829999999999997,,0.0
CaTe(PbO3)2,OQMD,5,2.721,2.615,3.026,0.15814961270897876,0.4109999999999996
CaTeO3,OQMD,14,0.7195000000000001,0.20599999999999952,3.384,1.2640642393086283,3.1780000000000004
CaTi(BO3)2,OQMD,2,2.99,2.97,3.0100000000000007,0.028284271247462398,0.04000000000000048
CaTi(GeO3)2,MP,2,1.8575499999999994,1.554599999999999,2.1605,0.42843599872092963,0.6059000000000008
CaTi2(CuO4)2,MP,1,0.5975,0.5975,0.5975,,0.0
CaTi2FeO6,AFLOW,1,1.6566,1.6566,1.6566,,0.0
CaTi2FeO6,MP,1,1.3812,1.3812,1.3812,,0.0
CaTi2MnO6,MP,1,1.5799999999999992,1.5799999999999992,1.5799999999999992,,0.0
CaTi2NiO6,OQMD,1,3.256,3.256,3.256,,0.0
CaTi2PbO6,MP,2,2.1159499999999998,2.0012,2.2307,0.16228100628231268,0.22950000000000026
CaTi3V4O12,OQMD,1,0.8860000000000001,0.8860000000000001,0.8860000000000001,,0.0
CaTi4(CO4)3,OQMD,1,0.41800000000000015,0.41800000000000015,0.41800000000000015,,0.0
CaTi4(CoO4)3,OQMD,1,1.495,1.495,1.495,,0.0
CaTi4(CuO4)3,AFLOW,15,1.2233,1.2226,1.2245,0.00046393759843108847,0.0019000000000000128
CaTi4(CuO4)3,OQMD,1,0.891,0.891,0.891,,0.0
CaTi4(FeO4)3,AFLOW,1,2.0071,2.0071,2.0071,,0.0
CaTi4(FeO4)3,MP,1,1.6248,1.6248,1.6248,,0.0
CaTi4(FeO4)3,OQMD,1,1.347,1.347,1.347,,0.0
CaTi4(HgO4)3,OQMD,1,1.6590000000000003,1.6590000000000003,1.6590000000000003,,0.0
CaTi4(NiO4)3,OQMD,1,2.0509999999999997,2.0509999999999997,2.0509999999999997,,0.0
CaTi4(PbO4)3,OQMD,1,1.4619999999999997,1.4619999999999997,1.4619999999999997,,0.0
CaTi4(PdO4)3,JARVIS,1,0.519,0.519,0.519,,0.0
CaTi4(PdO4)3,MP,1,0.5335000000000001,0.5335000000000001,0.5335000000000001,,0.0
CaTi4(PdO4)3,OQMD,3,0.52,0.5180000000000002,0.6230000000000002,0.06005275458572521,0.10499999999999998
CaTi4(PtO4)3,OQMD,1,0.7110000000000003,0.7110000000000003,0.7110000000000003,,0.0
CaTi4(SnO4)3,OQMD,1,0.5180000000000007,0.5180000000000007,0.5180000000000007,,0.0
CaTi4Be3O12,OQMD,1,2.1059999999999994,2.1059999999999994,2.1059999999999994,,0.0
CaTi4Cd3O12,OQMD,1,2.171,2.171,2.171,,0.0
CaTi4Mn3O12,OQMD,1,0.8829999999999996,0.8829999999999996,0.8829999999999996,,0.0
CaTi4V3O12,OQMD,1,0.2110000000000003,0.2110000000000003,0.2110000000000003,,0.0
CaTi4Zn3O12,OQMD,1,2.0549999999999997,2.0549999999999997,2.0549999999999997,,0.0
CaTiAl2O6,OQMD,1,3.268,3.268,3.268,,0.0
CaTiO3,OQMD,20,2.3195,1.8749999999999996,3.512,0.4870931068459521,1.6370000000000005
CaTm2MnO6,OQMD,1,2.574,2.574,2.574,,0.0
CaTm3V4O12,OQMD,1,0.7649999999999997,0.7649999999999997,0.7649999999999997,,0.0
CaTmHfAuO6,OQMD,1,1.5330000000000004,1.5330000000000004,1.5330000000000004,,0.0
CaTmHfBiO6,OQMD,1,3.3179999999999996,3.3179999999999996,3.3179999999999996,,0.0
CaTmHfCoO6,OQMD,1,2.379,2.379,2.379,,0.0
CaTmHfFeO6,OQMD,1,2.406,2.406,2.406,,0.0
CaTmHfIrO6,OQMD,1,1.8520000000000003,1.8520000000000003,1.8520000000000003,,0.0
CaTmHfMnO6,OQMD,1,0.7069999999999994,0.7069999999999994,0.7069999999999994,,0.0
CaTmHfNiO6,OQMD,1,1.141,1.141,1.141,,0.0
CaTmHfRhO6,OQMD,1,1.5760000000000005,1.5760000000000005,1.5760000000000005,,0.0
CaTmHfSbO6,OQMD,1,3.1559999999999997,3.1559999999999997,3.1559999999999997,,0.0
CaTmHfTlO6,OQMD,1,2.8040000000000003,2.8040000000000003,2.8040000000000003,,0.0
CaTmMgVO6,OQMD,1,2.388,2.388,2.388,,0.0
CaTmMnVO6,OQMD,1,0.7190000000000003,0.7190000000000003,0.7190000000000003,,0.0
CaTmNbCdO6,OQMD,1,3.3659999999999997,3.3659999999999997,3.3659999999999997,,0.0
CaTmNbCuO6,OQMD,1,0.8770000000000002,0.8770000000000002,0.8770000000000002,,0.0
CaTmNbPtO6,OQMD,1,1.1950000000000003,1.1950000000000003,1.1950000000000003,,0.0
CaTmTaCdO6,OQMD,1,3.969,3.969,3.969,,0.0
CaTmTaCuO6,OQMD,1,1.584,1.584,1.584,,0.0
CaTmTiAuO6,OQMD,1,0.5899999999999999,0.5899999999999999,0.5899999999999999,,0.0
CaTmTiBiO6,OQMD,1,2.218,2.218,2.218,,0.0
CaTmTiCoO6,OQMD,1,1.7849999999999997,1.7849999999999997,1.7849999999999997,,0.0
CaTmTiFeO6,OQMD,1,1.9219999999999997,1.9219999999999997,1.9219999999999997,,0.0
CaTmTiIrO6,OQMD,1,1.0819999999999999,1.0819999999999999,1.0819999999999999,,0.0
CaTmTiMnO6,OQMD,1,0.47900000000000054,0.47900000000000054,0.47900000000000054,,0.0
CaTmTiNiO6,OQMD,1,0.7329999999999997,0.7329999999999997,0.7329999999999997,,0.0
