formula,pred,abs_lo,abs_hi,cqr_lo,cqr_hi,contain_abs,contain_cqr
Sr2CuSbO6,0.5421741196589874,-0.3401979289417322,1.424546168259707,0.2222031828835203,1.9843087564512873,0.0,0.0
Sr2ZrBiO6,2.1485514986797867,1.266179450079067,3.0309235472805063,1.6926466642916362,3.585350427162173,0.0,0.0
Sr2TiVO6,0.7118791901144353,-0.17049285848628426,1.594251238715155,0.2773224471945568,2.4431974943246413,0.0,0.0
Sr2RuAlO6,0.6332773110238583,-0.2490947375768613,1.515649359624578,0.09743823239502658,2.5226622701977384,0.0,0.0
Sr2ZrReO6,0.5289836357136475,-0.3533884128870721,1.411355684314367,0.3062739003753222,2.3652633944019374,0.0,0.0
Sr2ReTeO6,0.4558783769640841,-0.4264936716366355,1.3382504255648038,0.2490316042081666,2.3564067904548467,0.0,0.0
Sr2ReGeO6,0.6822199459995485,-0.2001521026011711,1.564591994600268,0.1881768715538199,2.702665784239239,0.0,0.0
Sr2TiTaO6,0.7036252671578666,-0.17874678144285305,1.5859973157585863,0.24724533628712975,2.6788054896366953,0.0,0.0
Sr2CrWO6,0.637801369422328,-0.2445706791783916,1.5201734180230475,0.14804400372021964,1.4206785081816906,0.0,0.0
Sr2CuBiO6,0.8093420400601566,-0.07303000854056296,1.6917140886608761,0.17100022170597629,1.9432536222130699,0.0,0.0
Sr2VBiO6,2.3891940205470847,1.5068219719463651,3.2715660691478043,1.4363701196222025,3.204644976631336,0.0,0.0
Sr2TiCrO6,0.561573578233117,-0.32079847036760256,1.4439456268338366,0.22662339156741967,1.6877587278670325,0.0,0.0
Sr2NbRhO6,0.39897967558195446,-0.48339237301876514,1.2813517241826742,0.14889848534677907,1.3776054976673024,0.0,0.0
Sr2TiNbO6,0.6092889308969486,-0.27308311770377103,1.4916609794976683,0.14964133767918725,1.8230665478937333,0.0,0.0
Sr2CrMnO6,0.7942065274094793,-0.08816552119124033,1.6765785760101988,0.18785273179574985,1.4601869028033585,0.0,0.0
Sr2YMoO6,0.577292269353521,-0.30507977924719865,1.4596643179542406,0.2549018603020714,2.3892594272150656,0.0,0.0
Sr2CuWO6,0.5799491656933898,-0.30242288290732977,1.4623212142941093,0.14474897554998412,1.3540952284877648,0.0,0.0
Sr2FeMoO6,0.6399754121131583,-0.24239663648756127,1.522347460713878,0.235283371925336,1.4194318985185634,0.0,0.0
Sr2NbMoO6,0.6136718886088501,-0.26870015999186947,1.4960439372095697,0.07334223047129212,1.3006745234722232,0.0,0.0
Sr2CrCoO6,0.8053877272550365,-0.07698432134568312,1.687759775855756,0.17532330642268956,1.5922879739154534,0.0,0.0
Sr2RhWO6,0.6381788215055152,-0.2441932270952044,1.5205508701062347,0.08336746934482814,1.4439766548033668,0.0,0.0
Sr2RhSbO6,0.4469809973952615,-0.4353910512054581,1.329353045995981,0.06498817320145178,1.9479209352705378,0.0,0.0
Sr2ReSnO6,0.46592121501897704,-0.41645083358174256,1.3482932636196967,0.1093766958973656,2.484711759556867,0.0,0.0
Sr2NbPdO6,0.2752777328347138,-0.6070943157660058,1.1576497814354334,0.03264418463993868,1.2582727954011985,0.0,0.0
Sr2ZrTeO6,2.7513924981433027,1.869020449542583,3.6337645467440223,1.6361472759255493,3.7029856200003004,0.0,0.0
Sr2VGaO6,2.4835687983593973,1.6011967497586777,3.365940846960117,1.6347967914387342,3.511673776967303,0.0,0.0
Sr2MnPdO6,0.9393099654691451,0.05693791686842553,1.8216820140698649,0.07691191071587228,1.1348123482288988,0.0,0.0
Sr2YRuO6,0.6900583315916283,-0.19231371700909128,1.572430380192348,0.12032819973850978,2.1957631485046534,0.0,0.0
Sr2TiRuO6,0.5429361927624262,-0.3394358558382934,1.4253082413631457,0.28311034042215777,1.651184040839229,0.0,0.0
Sr2VPdO6,0.32315622655833864,-0.559215822042381,1.2055282751590584,0.0973232372588802,1.4101224426972272,0.0,0.0
Sr2CrNiO6,0.7063994818037093,-0.17597256679701034,1.5887715304044288,0.052408815436733036,1.3427857368699239,0.0,0.0
Sr2RhBiO6,0.4612979707546089,-0.42107407784611073,1.3436700193553284,0.06509206268937939,1.8480107305662394,0.0,0.0
Sr2CrMoO6,0.3599377530960656,-0.5224342955046539,1.2423098016967853,0.09478098604388419,1.3005376437036258,0.0,0.0
Sr2RuGaO6,0.4562057667795814,-0.4261662818211382,1.338577815380301,0.14828282395240672,2.304486020693627,0.0,0.0
Sr2MoRuO6,0.47962300758776305,-0.40274904101295655,1.3619950561884826,0.16937919398289614,1.707300042215301,0.0,0.0
Sr2FeRuO6,0.36402236213197287,-0.5183496864687467,1.2463944107326925,0.11670412692587512,1.3467785844737645,0.0,0.0
Sr2CuNbO6,0.270155799421092,-0.6122162491796276,1.1525278480218115,0.0684646843471623,1.4890115241903983,0.0,0.0
Sr2TiReO6,0.5327122959272517,-0.34965975267346794,1.4150843445279713,0.20531066141210363,1.9110363672410764,0.0,0.0
Sr2CrPdO6,0.3955451052747706,-0.486826943325949,1.27791715387549,0.07981740147673488,1.1917057612218995,0.0,0.0
Sr2CrCuO6,0.4975986847734608,-0.3847733638272588,1.3799707333741804,0.0764706556325464,1.4031137198539954,0.0,0.0
Sr2RuInO6,0.3582577849236045,-0.5241142636771151,1.240629833524324,0.12321675405478416,2.212666006257723,0.0,0.0
Sr2CoPdO6,0.49635961470610346,-0.38601243389461615,1.378731663306823,0.1435834105666432,1.4791067990844695,0.0,0.0
Sr2PdReO6,0.5629881432368379,-0.3193839053638817,1.4453601918375574,0.15156848521281874,1.4693750997665873,0.0,0.0
Sr2AlSbO6,2.7348610186228295,1.8524889700221099,3.617233067223549,0.6667667274666584,3.088539322894733,0.0,0.0
Sr2NbAlO6,2.179761499170136,1.2973894505694163,3.0621335477708556,1.2228780604311877,3.364779947454639,0.0,0.0
Sr2VCuO6,0.321696603737618,-0.5606754448631016,1.2040686523383375,0.08555299349775208,1.7049640168291091,0.0,0.0
Sr2ScRuO6,0.4573226627401108,-0.4250493858606088,1.3396947113408304,0.13908289848769667,2.1934573286636394,0.0,0.0
Sr2ZrSbO6,2.644876015380482,1.7625039667797622,3.5272480639812014,1.4966913017357366,3.6538578074107573,0.0,0.0
Sr2ScBiO6,2.466309828807656,1.5839377802069365,3.3486818774083758,1.5538621852141992,3.826250503782231,0.0,0.0
Sr2CuMoO6,0.4368569935372133,-0.4455150550635063,1.319229042137933,0.06440948606266528,0.9252719303649888,0.0,0.0
Sr2PdWO6,0.2591993078288204,-0.6231727407718992,1.14157135642954,0.09353579489976488,1.3974912986830264,0.0,0.0
Sr2PdTaO6,0.10460155168688944,-0.7777704969138302,0.986973600287609,0.10626041451139207,1.4734427935162895,0.0,0.0
Sr2RuPdO6,0.22287522676588267,-0.6594968218348369,1.1052472753666023,0.09005422746086122,1.5647234361549693,0.0,0.0
Sr2RuBiO6,0.18072352680328102,-0.7016485217974386,1.0630955754040006,0.048556727175774306,1.9566511301713185,0.0,0.0
Sr2MoPdO6,0.011671796230697135,-0.8707002523700225,0.8940438448314167,0.057564221192992315,1.129447387326108,0.0,0.0
Sr2TiGeO6,2.695247668267464,1.8128756196667446,3.577619716868184,1.3083097587889556,3.4676242257593075,0.0,0.0
Sr2TaSbO6,2.400150886663485,1.5177788380627653,3.2825229352642045,1.3187950477567418,3.4975073523170086,0.0,0.0
Sr2TaSnO6,2.6978528083222417,1.8154807597215221,3.5802248569229613,1.8013663583529755,3.7028227529349436,0.0,0.0
Sr2PdIrO6,0.2400346914098895,-0.6423373571908301,1.122406740010609,0.08424885760117018,1.4186682911316142,0.0,0.0
Sr2NbBiO6,2.8917295395630576,2.009357490962338,3.774101588163777,1.6402112785630196,3.334090933584224,0.0,0.0
Sr2NbInO6,2.725903468897585,1.8435314202968653,3.6082755174983046,1.606024690480715,3.268856895126487,0.0,0.0
Sr2HfTeO6,2.9146078016463806,2.032235753045661,3.7969798502471,1.8543549625502318,3.8446507009863193,0.0,0.0
Sr2ZnWO6,2.8718591098104866,1.989487061209767,3.7542311584112062,0.661150622538339,3.535919592330054,0.0,0.0
Sr2TiSnO6,2.9862623765204774,2.103890327919758,3.868634425121197,1.7578167728414282,3.3800948577433227,0.0,0.0
Sr2ScNbO6,2.9440017869118242,2.0616297383111046,3.826373835512544,1.7191008239297845,3.3116140792605635,0.0,0.0
Sr2TaBiO6,3.026216368531021,2.1438443199303014,3.9085884171317407,2.0603955387017985,3.5553193805103898,0.0,0.0
Sr2YNbO6,3.1909572721231045,2.308585223522385,4.073329320723824,1.8672626030673074,3.4309246067198855,0.0,0.0
Sr2TiHfO6,2.7096829065520716,1.827310857951352,3.592054955152791,1.7960992485760712,3.280253317095777,0.0,0.0
Sr2TaInO6,3.201947069068245,2.3195750204675254,4.084319117668965,1.9501926628568742,3.933823522306398,0.0,0.0
Sr2NbGaO6,3.150152355172271,2.2677803065715514,4.032524403772991,1.587189265721384,3.5773213895343337,0.0,0.0
Sr2TaAlO6,3.0857521262841696,2.20338007768345,3.968124174884889,1.4555234919986715,3.8371635129386203,0.0,0.0
Sr2ZrGeO6,3.4695292237203437,2.587157175119624,4.351901272321063,1.2976927735953105,4.201323297209138,0.0,0.0
Sr2ZrSnO6,3.562662225350538,2.680290176749818,4.445034273951258,1.7892992796470368,3.9914283655943144,0.0,0.0
Sr2ScSbO6,3.3586730324682312,2.4763009838675116,4.24104508106895,1.5712086208657414,4.0189925521763055,0.0,0.0
Sr2TaGaO6,3.488972160861038,2.606600112260318,4.371344209461757,1.8813411423788753,4.222179911890183,0.0,0.0
Sr2YTaO6,3.6169571775969254,2.7345851289962058,4.499329226197645,2.526131136783145,4.115175897938279,0.0,0.0
Sr2ScTaO6,3.3940834131447217,2.511711364544002,4.276455461745441,2.582441909944206,3.966109785683961,0.0,0.0
Sr2HfGeO6,3.6368237166848383,2.7544516680841187,4.519195765285557,1.6380226040461237,4.410471503205509,0.0,0.0
Sr2HfSnO6,3.672107404183183,2.7897353555824633,4.5544794527839025,2.0657925602638354,4.149783248558079,0.0,0.0
Sr2YSbO6,3.7649439082913747,2.882571859690655,4.647315956892094,1.6195237854160869,4.056611048349414,0.0,0.0
Sr2ZrHfO6,3.8409967030898975,2.958624654489178,4.723368751690617,2.268109504333248,4.038819583232117,0.0,0.0
